r_circ mass j/j_circ snap omega_e omega_e1 omega_l alpha mu mean_morph mean_morphf mask_morph
rc45 M2.5e+06 L0.20 SNAP050 0.4043995141983032 0.1816718578338623 0.19699478149414062 0.1816718578338623 1.0843439102172852 0.1530902087688446 0.2562457025051117 0.2504933774471283
rc45 M2.5e+06 L0.20 SNAP060 0.4852794110774994 0.1816718578338623 0.2363937348127365 0.1816718578338623 1.3012127876281738 0.21867629885673523 0.3224402368068695 0.3073112666606903
rc45 M2.5e+06 L0.20 SNAP070 0.5661593079566956 0.1816718578338623 0.2757926881313324 0.1816718578338623 1.518081545829773 0.1529422551393509 0.26563313603401184 0.2724047303199768
rc45 M2.5e+06 L0.20 SNAP080 0.6470392346382141 0.1816718578338623 0.3151916563510895 0.1816718578338623 1.734950304031372 0.22393374145030975 0.3395148515701294 0.31716734170913696
rc45 M2.5e+06 L0.30 SNAP030 0.26956379413604736 0.26956379413604736 0.11230519413948059 0.2793976664543152 0.4166182577610016 0.01620561257004738 0.1905859261751175 0.06402728706598282
rc45 M2.5e+06 L0.30 SNAP040 0.3594183921813965 0.2793976664543152 0.14974026381969452 0.2793976664543152 0.5359395742416382 0.06680452823638916 0.19607271254062653 0.15588460862636566
rc45 M2.5e+06 L0.30 SNAP050 0.4492729902267456 0.2793976664543152 0.18717531859874725 0.2793976664543152 0.6699244379997253 0.15269818902015686 0.2753813564777374 0.2388535887002945
rc45 M2.5e+06 L0.30 SNAP060 0.5391275882720947 0.2793976664543152 0.22461038827896118 0.2793976664543152 0.8039093613624573 0.12872368097305298 0.23883579671382904 0.24092884361743927
rc45 M2.5e+06 L0.30 SNAP070 0.6289821863174438 0.2793976664543152 0.2620454430580139 0.2793976664543152 0.9378942251205444 0.11278432607650757 0.23399658501148224 0.2123899757862091
rc45 M2.5e+06 L0.30 SNAP080 0.718836784362793 0.2793976664543152 0.29948052763938904 0.2793976664543152 1.0718791484832764 0.1913251131772995 0.30081894993782043 0.2936151623725891
rc45 M2.5e+06 L0.40 SNAP030 0.28556108474731445 0.28556108474731445 0.10628974437713623 0.3856765329837799 0.3722136616706848 0.017722008749842644 0.1929977536201477 0.10641445219516754
rc45 M2.5e+06 L0.40 SNAP040 0.38074812293052673 0.38074812293052673 0.14171965420246124 0.3856765329837799 0.3722136616706848 0.03128693997859955 0.1764054298400879 0.09962133318185806
rc45 M2.5e+06 L0.40 SNAP050 0.475935161113739 0.3856765329837799 0.17714956402778625 0.3856765329837799 0.4593215882778168 0.13853059709072113 0.26323235034942627 0.19665968418121338
rc45 M2.5e+06 L0.40 SNAP060 0.5711221694946289 0.3856765329837799 0.21257948875427246 0.3856765329837799 0.5511859059333801 0.10841213911771774 0.19129253923892975 0.2097627818584442
rc45 M2.5e+06 L0.40 SNAP070 0.6663092374801636 0.3856765329837799 0.24800939857959747 0.3856765329837799 0.6430502533912659 0.0753948837518692 0.21913063526153564 0.17204411327838898
rc45 M2.5e+06 L0.40 SNAP080 0.7614962458610535 0.3856765329837799 0.2834393084049225 0.3856765329837799 0.7349146008491516 0.11548542976379395 0.23124738037586212 0.2076428085565567
rc45 M2.5e+06 L0.50 SNAP030 0.29431086778640747 0.29431086778640747 0.1005190834403038 0.504568338394165 0.34154048562049866 0.023796942085027695 0.19374513626098633 0.1087588518857956
rc45 M2.5e+06 L0.50 SNAP040 0.39241451025009155 0.39241451025009155 0.134025439620018 0.504568338394165 0.34154048562049866 0.03580049052834511 0.1842261105775833 0.12838339805603027
rc45 M2.5e+06 L0.50 SNAP050 0.49051812291145325 0.49051812291145325 0.1675318032503128 0.504568338394165 0.34154048562049866 0.1509334295988083 0.2916438579559326 0.2437160760164261
rc45 M2.5e+06 L0.50 SNAP060 0.5886217355728149 0.504568338394165 0.2010381668806076 0.504568338394165 0.39843592047691345 0.08809205144643784 0.1817982941865921 0.21724694967269897
rc45 M2.5e+06 L0.50 SNAP070 0.686725378036499 0.504568338394165 0.2345445305109024 0.504568338394165 0.46484193205833435 0.08906565606594086 0.22969472408294678 0.1977035105228424
rc45 M2.5e+06 L0.50 SNAP080 0.7848290205001831 0.504568338394165 0.268050879240036 0.504568338394165 0.5312479138374329 0.09204366058111191 0.21632243692874908 0.19282130897045135
rc45 M2.5e+06 L0.60 SNAP030 0.29768916964530945 0.29768916964530945 0.0949772521853447 0.6420286893844604 0.31904837489128113 0.015247073955833912 0.1950037032365799 0.08860287815332413
rc45 M2.5e+06 L0.60 SNAP040 0.3969188928604126 0.3969188928604126 0.1266363263130188 0.6420286893844604 0.31904837489128113 0.032510749995708466 0.18541847169399261 0.14068834483623505
rc45 M2.5e+06 L0.60 SNAP050 0.49614861607551575 0.49614861607551575 0.1582954078912735 0.6420286893844604 0.31904837489128113 0.11547296494245529 0.26281288266181946 0.17556385695934296
rc45 M2.5e+06 L0.60 SNAP060 0.5953783392906189 0.5953783392906189 0.1899545043706894 0.6420286893844604 0.31904837489128113 0.05904697999358177 0.1814231425523758 0.16319267451763153
rc45 M2.5e+06 L0.60 SNAP070 0.6946080923080444 0.6420286893844604 0.2216135859489441 0.6420286893844604 0.3451770842075348 0.06478479504585266 0.2002807855606079 0.14663778245449066
rc45 M2.5e+06 L0.60 SNAP080 0.7938377857208252 0.6420286893844604 0.2532726526260376 0.6420286893844604 0.3944880962371826 0.0731203705072403 0.20745430886745453 0.16146446764469147
rc45 M2.5e+06 L0.70 SNAP030 0.2968195080757141 0.2968195080757141 0.08967654407024384 0.8078184723854065 0.30212482810020447 0.011148673482239246 0.19413667917251587 0.09121158719062805
rc45 M2.5e+06 L0.70 SNAP040 0.39575934410095215 0.39575934410095215 0.11956872791051865 0.8078184723854065 0.30212482810020447 0.02888287417590618 0.18704625964164734 0.13939957320690155
rc45 M2.5e+06 L0.70 SNAP050 0.4946991801261902 0.4946991801261902 0.14946091175079346 0.8078184723854065 0.30212482810020447 0.07532911747694016 0.23156270384788513 0.19201919436454773
rc45 M2.5e+06 L0.70 SNAP060 0.5936390161514282 0.5936390161514282 0.17935308814048767 0.8078184723854065 0.30212482810020447 0.05140352621674538 0.19820310175418854 0.1792096495628357
rc45 M2.5e+06 L0.70 SNAP070 0.6925788521766663 0.6925788521766663 0.20924526453018188 0.8078184723854065 0.30212482810020447 0.04640024155378342 0.1990049183368683 0.13167567551136017
rc45 M2.5e+06 L0.70 SNAP080 0.7915186882019043 0.7915186882019043 0.2391374558210373 0.8078184723854065 0.30212482810020447 0.04645129665732384 0.18932047486305237 0.11353051662445068
rc45 M2.5e+06 L0.80 SNAP030 0.2920261025428772 0.2920261025428772 0.08441657572984695 1.0205069780349731 0.28907203674316406 0.007916392758488655 0.19165045022964478 0.0735834538936615
rc45 M2.5e+06 L0.80 SNAP040 0.3893681466579437 0.3893681466579437 0.11255543678998947 1.0205069780349731 0.28907203674316406 0.016865354031324387 0.18534056842327118 0.10794510692358017
rc45 M2.5e+06 L0.80 SNAP050 0.48671016097068787 0.48671016097068787 0.14069430530071259 1.0205069780349731 0.28907203674316406 0.05406107008457184 0.22177600860595703 0.21251580119132996
rc45 M2.5e+06 L0.80 SNAP060 0.5840522050857544 0.5840522050857544 0.1688331514596939 1.0205069780349731 0.28907203674316406 0.03800586611032486 0.19854465126991272 0.17118141055107117
rc45 M2.5e+06 L0.80 SNAP070 0.6813942193984985 0.6813942193984985 0.19697201251983643 1.0205069780349731 0.28907203674316406 0.03353762999176979 0.19412632286548615 0.1100592091679573
rc45 M2.5e+06 L0.80 SNAP080 0.7787362933158875 0.7787362933158875 0.22511087357997894 1.0205069780349731 0.28907203674316406 0.03685981035232544 0.17988665401935577 0.10893487185239792
rc45 M2.5e+06 L0.90 SNAP030 0.2832100987434387 0.2832100987434387 0.07887766510248184 1.3262641429901123 0.2785129249095917 0.009143531322479248 0.19483576714992523 0.11627116054296494
rc45 M2.5e+06 L0.90 SNAP040 0.37761345505714417 0.37761345505714417 0.10517022013664246 1.3262641429901123 0.2785129249095917 0.01612832583487034 0.19434724748134613 0.14825955033302307
rc45 M2.5e+06 L0.90 SNAP050 0.4720168113708496 0.4720168113708496 0.13146278262138367 1.3262641429901123 0.2785129249095917 0.03887077048420906 0.20439372956752777 0.21172674000263214
rc45 M2.5e+06 L0.90 SNAP060 0.5664201974868774 0.5664201974868774 0.15775533020496368 1.3262641429901123 0.2785129249095917 0.03386680409312248 0.1990663707256317 0.15847887098789215
rc45 M2.5e+06 L0.90 SNAP070 0.6608235239982605 0.6608235239982605 0.1840478926897049 1.3262641429901123 0.2785129249095917 0.021600637584924698 0.19353556632995605 0.10577826201915741
rc45 M2.5e+06 L0.90 SNAP080 0.7552269101142883 0.7552269101142883 0.2103404402732849 1.3262641429901123 0.2785129249095917 0.022649051621556282 0.19069208204746246 0.09953121095895767
rc45 M2.5e+06 L0.95 SNAP030 0.2760421931743622 0.2760421931743622 0.07563039660453796 1.561056137084961 0.2739813029766083 0.0074424040503799915 0.19573907554149628 0.1504296362400055
rc45 M2.5e+06 L0.95 SNAP040 0.3680562674999237 0.3680562674999237 0.10084053128957748 1.561056137084961 0.2739813029766083 0.02208799310028553 0.19684387743473053 0.1960376501083374
rc45 M2.5e+06 L0.95 SNAP050 0.46007034182548523 0.46007034182548523 0.126050665974617 1.561056137084961 0.2739813029766083 0.02137400396168232 0.19615767896175385 0.20018340647220612
rc45 M2.5e+06 L0.95 SNAP060 0.5520843863487244 0.5520843863487244 0.15126079320907593 1.561056137084961 0.2739813029766083 0.019988849759101868 0.19481819868087769 0.16469335556030273
rc45 M2.5e+06 L0.95 SNAP070 0.6440984606742859 0.6440984606742859 0.17647093534469604 1.561056137084961 0.2739813029766083 0.015145218931138515 0.19377285242080688 0.10968407988548279
rc45 M2.5e+06 L0.95 SNAP080 0.7361125349998474 0.7361125349998474 0.20168106257915497 1.561056137084961 0.2739813029766083 0.023870086297392845 0.19917519390583038 0.139476478099823
rc45 M2.5e+07 L0.05 SNAP030 0.33400991559028625 0.04452203959226608 0.25577250123023987 0.04452203959226608 5.744851112365723 0.12317819148302078 0.24146971106529236 0.22486267983913422
rc45 M2.5e+07 L0.05 SNAP040 0.44534653425216675 0.04452203959226608 0.3410300016403198 0.04452203959226608 7.659801483154297 0.20475716888904572 0.30351826548576355 0.2891395688056946
rc45 M2.5e+07 L0.05 SNAP050 0.5566831827163696 0.04452203959226608 0.4262875020503998 0.04452203959226608 9.574751853942871 0.23533588647842407 0.32366979122161865 0.3210063576698303
rc45 M2.5e+07 L0.05 SNAP060 0.6680197715759277 0.04452203959226608 0.5115450024604797 0.04452203959226608 11.489702224731445 0.2840254306793213 0.3796583414077759 0.3640007972717285
rc45 M2.5e+07 L0.05 SNAP070 0.7793564200401306 0.04452203959226608 0.5968024730682373 0.04452203959226608 13.40465259552002 0.33079907298088074 0.42086461186408997 0.4115901589393616
rc45 M2.5e+07 L0.05 SNAP080 0.8906930685043335 0.04452203959226608 0.6820600032806396 0.04452203959226608 15.319602966308594 0.34024855494499207 0.42622116208076477 0.3997196853160858
rc45 M2.5e+07 L0.10 SNAP030 0.4215109944343567 0.08942338824272156 0.26259225606918335 0.08942338824272156 2.9365053176879883 0.09099042415618896 0.21492443978786469 0.21044141054153442
rc45 M2.5e+07 L0.10 SNAP040 0.562014639377594 0.08942338824272156 0.35012298822402954 0.08942338824272156 3.9153404235839844 0.1779605597257614 0.2888886332511902 0.2968149483203888
rc45 M2.5e+07 L0.10 SNAP050 0.7025183439254761 0.08942338824272156 0.4376537501811981 0.08942338824272156 4.8941755294799805 0.20702005922794342 0.30186837911605835 0.32346537709236145
rc45 M2.5e+07 L0.10 SNAP060 0.8430219888687134 0.08942338824272156 0.5251845121383667 0.08942338824272156 5.873010635375977 0.22689981758594513 0.3128582239151001 0.323093444108963
rc45 M2.5e+07 L0.10 SNAP070 0.9835256338119507 0.08942338824272156 0.6127152442932129 0.08942338824272156 6.851845741271973 0.28152525424957275 0.37229496240615845 0.3873158395290375
rc45 M2.5e+07 L0.10 SNAP080 1.124029278755188 0.08942338824272156 0.7002459764480591 0.08942338824272156 7.830680847167969 0.3164241313934326 0.41765153408050537 0.3789352774620056
rc45 M2.5e+07 L0.20 SNAP030 0.5227126479148865 0.1816718578338623 0.2546285390853882 0.1816718578338623 1.4015849828720093 0.06012846902012825 0.19914978742599487 0.19637902081012726
rc45 M2.5e+07 L0.20 SNAP040 0.6969501972198486 0.1816718578338623 0.3395047187805176 0.1816718578338623 1.8687798976898193 0.1312187761068344 0.2561875581741333 0.2688385844230652
rc45 M2.5e+07 L0.20 SNAP050 0.8711877465248108 0.1816718578338623 0.424380898475647 0.1816718578338623 2.335974931716919 0.19395005702972412 0.3083975315093994 0.3477151095867157
rc45 M2.5e+07 L0.20 SNAP060 1.045425295829773 0.1816718578338623 0.5092570781707764 0.1816718578338623 2.8031699657440186 0.19851937890052795 0.2898450493812561 0.340080201625824
rc45 M2.5e+07 L0.20 SNAP070 1.2196627855300903 0.1816718578338623 0.5941332578659058 0.1816718578338623 3.270364999771118 0.18579891324043274 0.2872130870819092 0.30706310272216797
rc45 M2.5e+07 L0.20 SNAP080 1.3939003944396973 0.1816718578338623 0.6790094375610352 0.1816718578338623 3.7375600337982178 0.26352977752685547 0.3740946650505066 0.37191998958587646
rc45 M2.5e+07 L0.30 SNAP030 0.5807145237922668 0.2793976664543152 0.24193626642227173 0.2793976664543152 0.8659208416938782 0.061976995319128036 0.19205354154109955 0.19687560200691223
rc45 M2.5e+07 L0.30 SNAP040 0.7742859721183777 0.2793976664543152 0.3225816786289215 0.2793976664543152 1.154561161994934 0.13469694554805756 0.25485822558403015 0.3010236620903015
rc45 M2.5e+07 L0.30 SNAP050 0.9678574800491333 0.2793976664543152 0.4032270908355713 0.2793976664543152 1.4432014226913452 0.1444651484489441 0.27460211515426636 0.3336912989616394
rc45 M2.5e+07 L0.30 SNAP060 1.1614290475845337 0.2793976664543152 0.48387250304222107 0.2793976664543152 1.7318416833877563 0.17073234915733337 0.2870780825614929 0.35870012640953064
rc45 M2.5e+07 L0.30 SNAP070 1.3550004959106445 0.2793976664543152 0.5645179152488708 0.2793976664543152 2.020482063293457 0.2029491364955902 0.3154037296772003 0.3406066298484802
rc45 M2.5e+07 L0.30 SNAP080 1.5485719442367554 0.2793976664543152 0.645163357257843 0.2793976664543152 2.309122323989868 0.25612935423851013 0.3747794032096863 0.3750304579734802
rc45 M2.5e+07 L0.40 SNAP030 0.6151770949363708 0.3856765329837799 0.22897732257843018 0.3856765329837799 0.593703031539917 0.06052218750119209 0.19589029252529144 0.2302403301000595
rc45 M2.5e+07 L0.40 SNAP040 0.8202361464500427 0.3856765329837799 0.30530309677124023 0.3856765329837799 0.7916039824485779 0.08512485772371292 0.20856136083602905 0.2397838979959488
rc45 M2.5e+07 L0.40 SNAP050 1.0252951383590698 0.3856765329837799 0.3816288709640503 0.3856765329837799 0.9895049929618835 0.1240064948797226 0.25360313057899475 0.3032277524471283
rc45 M2.5e+07 L0.40 SNAP060 1.2303541898727417 0.3856765329837799 0.45795464515686035 0.3856765329837799 1.1874059438705444 0.15259689092636108 0.26635342836380005 0.30449140071868896
rc45 M2.5e+07 L0.40 SNAP070 1.4354132413864136 0.3856765329837799 0.5342804193496704 0.3856765329837799 1.38530695438385 0.1843952238559723 0.3078644871711731 0.34233492612838745
rc45 M2.5e+07 L0.40 SNAP080 1.6404722929000854 0.3856765329837799 0.6106061935424805 0.3856765329837799 1.5832079648971558 0.21338240802288055 0.331770658493042 0.3535175919532776
rc45 M2.5e+07 L0.50 SNAP030 0.6340265274047852 0.504568338394165 0.2165457308292389 0.504568338394165 0.42917028069496155 0.04038490355014801 0.18965595960617065 0.18443982303142548
rc45 M2.5e+07 L0.50 SNAP040 0.8453686833381653 0.504568338394165 0.28872764110565186 0.504568338394165 0.5722270011901855 0.0857098400592804 0.21176785230636597 0.25934988260269165
rc45 M2.5e+07 L0.50 SNAP050 1.0567108392715454 0.504568338394165 0.3609095513820648 0.504568338394165 0.7152837514877319 0.11370881646871567 0.2420482188463211 0.2638745605945587
rc45 M2.5e+07 L0.50 SNAP060 1.2680530548095703 0.504568338394165 0.4330914616584778 0.504568338394165 0.8583405017852783 0.15446053445339203 0.21623682975769043 0.3158860206604004
rc45 M2.5e+07 L0.50 SNAP070 1.4793952703475952 0.504568338394165 0.5052734017372131 0.504568338394165 1.0013972520828247 0.15386660397052765 0.27931252121925354 0.3353382647037506
rc45 M2.5e+07 L0.50 SNAP080 1.6907374858856201 0.504568338394165 0.5774552822113037 0.504568338394165 1.144454002380371 0.1734614074230194 0.2946728765964508 0.33625587821006775
rc45 M2.5e+07 L0.60 SNAP030 0.6413043141365051 0.6413043141365051 0.20460709929466248 0.6420286893844604 0.31904837489128113 0.034230951219797134 0.1888349950313568 0.19451762735843658
rc45 M2.5e+07 L0.60 SNAP040 0.8550724387168884 0.6420286893844604 0.2728094756603241 0.6420286893844604 0.42491790652275085 0.0715743824839592 0.2123442441225052 0.2782633900642395
rc45 M2.5e+07 L0.60 SNAP050 1.068840503692627 0.6420286893844604 0.3410118520259857 0.6420286893844604 0.5311473608016968 0.08702196180820465 0.23293901979923248 0.27130305767059326
rc45 M2.5e+07 L0.60 SNAP060 1.2826086282730103 0.6420286893844604 0.40921419858932495 0.6420286893844604 0.6373768448829651 0.08821945637464523 0.19783172011375427 0.2457342892885208
rc45 M2.5e+07 L0.60 SNAP070 1.4963767528533936 0.6420286893844604 0.4774165749549866 0.6420286893844604 0.7436063289642334 0.1348399817943573 0.26398760080337524 0.31226402521133423
rc45 M2.5e+07 L0.60 SNAP080 1.7101448774337769 0.6420286893844604 0.5456189513206482 0.6420286893844604 0.8498358130455017 0.14604471623897552 0.27089256048202515 0.300572007894516
rc45 M2.5e+07 L0.70 SNAP030 0.639430820941925 0.639430820941925 0.1931879222393036 0.8078184723854065 0.30212482810020447 0.02742053009569645 0.18655724823474884 0.18104927241802216
rc45 M2.5e+07 L0.70 SNAP040 0.8525744080543518 0.8078184723854065 0.257583886384964 0.8078184723854065 0.3188636004924774 0.058959830552339554 0.2013411819934845 0.2551306188106537
rc45 M2.5e+07 L0.70 SNAP050 1.0657180547714233 0.8078184723854065 0.3219798803329468 0.8078184723854065 0.398579478263855 0.05932299420237541 0.20849290490150452 0.226294606924057
rc45 M2.5e+07 L0.70 SNAP060 1.27886164188385 0.8078184723854065 0.3863758444786072 0.8078184723854065 0.47829538583755493 0.08153614401817322 0.2117082178592682 0.23384158313274384
rc45 M2.5e+07 L0.70 SNAP070 1.4920052289962769 0.8078184723854065 0.45077183842658997 0.8078184723854065 0.5580112934112549 0.10333776473999023 0.22811850905418396 0.2626657783985138
rc45 M2.5e+07 L0.70 SNAP080 1.7051488161087036 0.8078184723854065 0.5151678323745728 0.8078184723854065 0.6377272009849548 0.11492049694061279 0.24390096962451935 0.2785155177116394
rc45 M2.5e+07 L0.80 SNAP030 0.629104495048523 0.629104495048523 0.18185651302337646 1.0205069780349731 0.28907203674316406 0.023250045254826546 0.18687346577644348 0.21196986734867096
rc45 M2.5e+07 L0.80 SNAP040 0.8388059735298157 0.8388059735298157 0.24247536063194275 1.0205069780349731 0.28907203674316406 0.0505877323448658 0.20418943464756012 0.2446766197681427
rc45 M2.5e+07 L0.80 SNAP050 1.0485074520111084 1.0205069780349731 0.30309420824050903 1.0205069780349731 0.2970035672187805 0.04297838360071182 0.20040512084960938 0.21545858681201935
rc45 M2.5e+07 L0.80 SNAP060 1.258208990097046 1.0205069780349731 0.36371302604675293 1.0205069780349731 0.35640427470207214 0.05852080509066582 0.2028890997171402 0.2107950896024704
rc45 M2.5e+07 L0.80 SNAP070 1.4679105281829834 1.0205069780349731 0.4243318736553192 1.0205069780349731 0.41580498218536377 0.07381122559309006 0.21362581849098206 0.2375367432832718
rc45 M2.5e+07 L0.80 SNAP080 1.6776119470596313 1.0205069780349731 0.4849507212638855 1.0205069780349731 0.4752056896686554 0.08023159205913544 0.22190627455711365 0.2709874212741852
rc45 M2.5e+07 L0.90 SNAP030 0.6101123690605164 0.6101123690605164 0.16992418467998505 1.3262641429901123 0.2785129249095917 0.016770947724580765 0.1836566925048828 0.2371910810470581
rc45 M2.5e+07 L0.90 SNAP040 0.8134831786155701 0.8134831786155701 0.22656556963920593 1.3262641429901123 0.2785129249095917 0.04144797846674919 0.1990077793598175 0.3128104507923126
rc45 M2.5e+07 L0.90 SNAP050 1.016853928565979 1.016853928565979 0.283206969499588 1.3262641429901123 0.2785129249095917 0.03393721207976341 0.19319412112236023 0.2539200186729431
rc45 M2.5e+07 L0.90 SNAP060 1.2202247381210327 1.2202247381210327 0.3398483395576477 1.3262641429901123 0.2785129249095917 0.043990422040224075 0.19520054757595062 0.24676822125911713
rc45 M2.5e+07 L0.90 SNAP070 1.4235955476760864 1.3262641429901123 0.3964897394180298 1.3262641429901123 0.2989523112773895 0.0617612823843956 0.2118525207042694 0.2624369263648987
rc45 M2.5e+07 L0.90 SNAP080 1.6269663572311401 1.3262641429901123 0.45313113927841187 1.3262641429901123 0.3416597843170166 0.055277880281209946 0.20710326731204987 0.24993889033794403
rc45 M2.5e+07 L0.95 SNAP030 0.594670832157135 0.594670832157135 0.16292867064476013 1.561056137084961 0.2739813029766083 0.013141823001205921 0.18263445794582367 0.2608907222747803
rc45 M2.5e+07 L0.95 SNAP040 0.7928944230079651 0.7928944230079651 0.21723823249340057 1.561056137084961 0.2739813029766083 0.025019023567438126 0.1900850087404251 0.3012613356113434
rc45 M2.5e+07 L0.95 SNAP050 0.9911180138587952 0.9911180138587952 0.271547794342041 1.561056137084961 0.2739813029766083 0.029749568551778793 0.19349342584609985 0.269568532705307
rc45 M2.5e+07 L0.95 SNAP060 1.1893415451049805 1.1893415451049805 0.32585734128952026 1.561056137084961 0.2739813029766083 0.03564154729247093 0.1907091587781906 0.26586782932281494
rc45 M2.5e+07 L0.95 SNAP070 1.3875652551651 1.3875652551651 0.3801668882369995 1.561056137084961 0.2739813029766083 0.036183249205350876 0.192296102643013 0.244367316365242
rc45 M2.5e+07 L0.95 SNAP080 1.5857888460159302 1.561056137084961 0.43447646498680115 1.561056137084961 0.27832213044166565 0.05350680649280548 0.2077108919620514 0.2585184872150421
